id,filtered_words,features,label_index
F177,"aliens, confirmed, sources, write, deep, open, mean, operation.","(200,[23,45,50,87,109,162,183,188],[0.6753425559264385,3.6516567436233283,2.661258039595451,3.172083663361442,3.6516567436233283,3.8187108282864943,3.914021008090819,0.6520856937621714])",0.0
F021,"secret, cure, confirmed, sources, arrive, return, probably, no.","(200,[23,35,70,92,97,147,188,191],[0.6753425559264385,3.3262343431887,3.6516567436233283,2.2847804683605393,3.383392757028649,2.2276220545205905,0.6520856937621714,2.209272915852394])",0.0
R039,"new, report, economic, growth, prepare, south, color, stuff.","(200,[16,25,32,86,105,120,144,185],[3.2208738275308737,4.830311739964974,2.6330871626287546,2.2276220545205905,0.6871770135734415,2.60568818844064,2.38796470459577,0.6871770135734415])",1.0
F061,"miracle, drug, confirmed, sources, within, southern, relationship, quite, citizen","(200,[8,17,23,56,60,143,188],[2.5530444549552183,2.997730276216664,0.6753425559264385,5.565237793199437,5.698620542196782,2.579019941358479,0.6520856937621714])",0.0
R057,"new, report, technology, breakthrough, show, mention, arm, often","(200,[7,19,20,81,105,107,184,185],[3.7316994512968646,4.019381523748645,2.661258039595451,2.3045830956567186,0.6871770135734415,3.8187108282864943,2.60568818844064,0.6871770135734415])",1.0
F154,"immortal, jellyfish, confirmed, sources, arrive, management, prepare, recent, far","(200,[23,41,66,76,86,158,188,191],[0.6753425559264385,3.5085558999826545,2.4324164671666035,2.1561630905384455,2.2276220545205905,3.0811118851557153,0.6520856937621714,4.418545831704788])",0.0
F052,"mind, control, confirmed, sources, resource, actually, feeling, present., interest","(200,[8,13,16,23,47,70,184,188],[2.5530444549552183,2.6330871626287546,3.2208738275308737,0.6753425559264385,2.8844015909096608,7.3033134872466565,2.60568818844064,0.6520856937621714])",0.0
F124,"flat, earth, confirmed, sources, everybody, nation, lay, eye, ball","(200,[14,23,75,76,92,118,141,161,188],[3.2208738275308737,0.6753425559264385,4.019381523748645,2.1561630905384455,2.2847804683605393,3.0385522707369192,3.2208738275308737,3.914021008090819,0.6520856937621714])",0.0
R071,"new, report, budget, report, hope, ok., today, reduce","(200,[0,6,105,153,159,185,191],[3.8187108282864943,3.4440173788450834,1.374354027146883,3.6516567436233283,3.8187108282864943,0.6871770135734415,2.209272915852394])",1.0
R152,"new, report, budget, report, remember, return, religious, stand, air","(200,[35,85,86,88,93,105,185,191],[3.3262343431887,3.4440173788450834,2.2276220545205905,3.914021008090819,3.0385522707369192,1.374354027146883,0.6871770135734415,2.209272915852394])",1.0
F038,"mind, control, confirmed, sources, food, management, close., truth","(200,[8,23,41,53,69,137,184,188],[2.5530444549552183,0.6753425559264385,3.5085558999826545,2.7200985396183848,3.914021008090819,3.8187108282864943,2.60568818844064,0.6520856937621714])",0.0
F101,"immortal, jellyfish, confirmed, sources, ok, cost., authority, ready","(200,[23,45,66,76,143,157,176,188],[0.6753425559264385,3.6516567436233283,2.4324164671666035,2.1561630905384455,2.579019941358479,3.383392757028649,3.577548771469606,0.6520856937621714])",0.0
F203,"celebrity, scandal, confirmed, sources, account, bit, executive, hold, adult.","(200,[23,86,104,121,166,187,188,189],[0.6753425559264385,2.2276220545205905,3.7316994512968646,2.4789364828014966,3.5085558999826545,2.60568818844064,0.6520856937621714,7.3033134872466565])",0.0
F192,"government, cover-up, confirmed, sources, member, include, staff, behind, hard.","(200,[13,23,24,59,117,146,153,188,190],[2.6330871626287546,0.6753425559264385,3.577548771469606,2.6330871626287546,3.7316994512968646,3.0811118851557153,3.6516567436233283,0.6520856937621714,3.0811118851557153])",0.0
R189,"new, report, climate, change, finally, local, throughout, culture, lot","(200,[17,21,28,45,105,143,148,185,187],[2.997730276216664,2.60568818844064,4.42484663185681,3.6516567436233283,0.6871770135734415,2.579019941358479,3.7316994512968646,0.6871770135734415,2.60568818844064])",1.0
R098,"new, report, election, require, fall, real, piece, agree, mean.","(200,[49,57,91,105,125,129,132,133,185],[3.172083663361442,3.172083663361442,3.383392757028649,0.6871770135734415,2.920769235080536,4.830311739964974,2.409943611314545,3.3262343431887,0.6871770135734415])",1.0
R149,"new, report, economic, growth, prepare, pretty, wrong, it., party","(200,[5,86,105,112,119,120,144,179,185],[2.8154087194227095,2.2276220545205905,0.6871770135734415,3.2721671219184243,3.5085558999826545,2.60568818844064,2.38796470459577,3.8187108282864943,0.6871770135734415])",1.0
R046,"new, report, education, explain, town, serious, positive, quality","(200,[1,105,106,115,117,130,141,185],[3.914021008090819,0.6871770135734415,3.4440173788450834,3.914021008090819,3.7316994512968646,2.2847804683605393,3.2208738275308737,0.6871770135734415])",1.0
F055,"hoax, confirmed, sources, main, lot, character, close, white., want","(200,[23,37,67,77,97,112,143,177,188],[0.6753425559264385,3.914021008090819,4.607168188650764,4.270695952029551,3.383392757028649,3.2721671219184243,2.579019941358479,2.4324164671666035,0.6520856937621714])",0.0
F159,"flat, earth, confirmed, sources, follow, fine, pressure, save","(200,[23,31,61,76,118,120,167,188],[0.6753425559264385,3.8187108282864943,4.42484663185681,2.1561630905384455,3.0385522707369192,2.60568818844064,3.0385522707369192,0.6520856937621714])",0.0
F083,"secret, cure, confirmed, sources, religious, maybe, child, economy, career","(200,[17,18,23,44,92,93,130,147,188],[2.997730276216664,4.270695952029551,0.6753425559264385,3.172083663361442,2.2847804683605393,3.0385522707369192,2.2847804683605393,2.2276220545205905,0.6520856937621714])",0.0
R109,"new, report, education, clearly, listen, green, into., onto, bad","(200,[29,38,42,105,119,130,151,156,185],[4.019381523748645,3.6516567436233283,4.019381523748645,0.6871770135734415,3.5085558999826545,2.2847804683605393,3.8187108282864943,3.2208738275308737,0.6871770135734415])",1.0
R102,"new, report, climate, change, sing, agreement, box, across, everybody","(200,[13,21,51,74,105,122,161,185,187],[2.6330871626287546,2.60568818844064,3.8187108282864943,3.7316994512968646,0.6871770135734415,3.172083663361442,3.914021008090819,0.6871770135734415,2.60568818844064])",1.0
R060,"new, report, election, sound, economy, growth, adult, culture, science","(200,[17,45,72,105,120,132,163,166,185],[2.997730276216664,3.6516567436233283,4.830311739964974,0.6871770135734415,2.60568818844064,2.409943611314545,3.4440173788450834,3.5085558999826545,0.6871770135734415])",1.0
F085,"secret, cure, confirmed, sources, within, research, bed, agree, price","(200,[17,23,32,92,97,125,138,147,188],[2.997730276216664,0.6753425559264385,2.6330871626287546,2.2847804683605393,3.383392757028649,2.920769235080536,4.830311739964974,2.2276220545205905,0.6520856937621714])",0.0
F188,"hoax, confirmed, sources, team, southern, sit, page, recently, price.","(200,[23,26,27,34,68,143,146,177,188],[0.6753425559264385,3.5085558999826545,3.7316994512968646,3.3262343431887,3.3262343431887,2.579019941358479,3.0811118851557153,2.4324164671666035,0.6520856937621714])",0.0
F131,"hoax, confirmed, sources, thing, someone, project, outside","(200,[23,30,57,71,168,177,188],[0.6753425559264385,4.270695952029551,3.172083663361442,3.172083663361442,3.4440173788450834,2.4324164671666035,0.6520856937621714])",0.0
R202,"new, report, public, health, water, clearly, everybody, push","(200,[5,38,105,161,170,178,185,189],[2.8154087194227095,3.6516567436233283,0.6871770135734415,3.914021008090819,2.8844015909096608,4.270695952029551,0.6871770135734415,3.6516567436233283])",1.0
F111,"celebrity, scandal, confirmed, sources, throughout, sound, community, like., shoulder","(200,[23,86,121,148,156,166,174,188,190],[0.6753425559264385,2.2276220545205905,2.4789364828014966,3.7316994512968646,3.2208738275308737,3.5085558999826545,3.8187108282864943,0.6520856937621714,3.0811118851557153])",0.0
R151,"new, report, policy, blood, perhaps, inside, situation., measure","(200,[59,66,77,105,128,142,159,185],[2.6330871626287546,2.4324164671666035,4.270695952029551,0.6871770135734415,2.8844015909096608,2.4324164671666035,3.8187108282864943,0.6871770135734415])",1.0
F058,"government, cover-up, confirmed, sources, edge, front, themselves., style, social","(200,[0,13,23,53,59,104,121,188],[3.8187108282864943,2.6330871626287546,1.350685111852877,2.7200985396183848,2.6330871626287546,3.7316994512968646,2.4789364828014966,0.6520856937621714])",0.0
R164,"new, report, education, financial, card, science, positive, step, sure.","(200,[1,7,105,130,144,158,163,173,185],[3.914021008090819,3.7316994512968646,0.6871770135734415,2.2847804683605393,2.38796470459577,3.0811118851557153,3.4440173788450834,3.8187108282864943,0.6871770135734415])",1.0
F242,"celebrity, scandal, confirmed, sources, pressure, role, century, sure, difficult.","(200,[21,23,41,61,86,121,137,150,188],[2.60568818844064,0.6753425559264385,3.5085558999826545,4.42484663185681,2.2276220545205905,2.4789364828014966,3.8187108282864943,3.2208738275308737,0.6520856937621714])",0.0
F064,"mind, control, confirmed, sources, practice, someone, whether, bag","(200,[6,8,15,23,71,80,184,188],[3.4440173788450834,2.5530444549552183,3.172083663361442,0.6753425559264385,3.172083663361442,4.270695952029551,2.60568818844064,0.6520856937621714])",0.0
R228,"new, report, education, focus, someone, couple, wind, lose, pressure","(200,[22,61,71,102,105,130,131,158,185],[3.8187108282864943,4.42484663185681,3.172083663361442,3.2208738275308737,0.6871770135734415,2.2847804683605393,3.6516567436233283,3.0811118851557153,0.6871770135734415])",1.0
R210,"new, report, economic, growth, half, also, determine, agent., experts","(200,[12,105,106,120,134,144,180,185,192],[4.137164559405029,0.6871770135734415,3.4440173788450834,2.60568818844064,3.6516567436233283,2.38796470459577,4.137164559405029,0.6871770135734415,3.8187108282864943])",1.0
R156,"new, report, policy, especially, moment, relationship, particular.","(200,[1,33,60,105,142,173,185],[3.914021008090819,3.2208738275308737,2.849310271098391,0.6871770135734415,2.4324164671666035,3.8187108282864943,0.6871770135734415])",1.0
R192,"new, report, climate, change, star, garden., trip","(200,[21,32,105,170,182,185,187],[2.60568818844064,2.6330871626287546,0.6871770135734415,2.8844015909096608,3.8187108282864943,0.6871770135734415,2.60568818844064])",1.0
F102,"government, cover-up, confirmed, sources, understand, pull, bad, green, set.","(200,[13,23,59,87,151,156,167,188,197],[2.6330871626287546,0.6753425559264385,2.6330871626287546,3.172083663361442,3.8187108282864943,3.2208738275308737,3.0385522707369192,0.6520856937621714,3.8187108282864943])",0.0
R237,"new, report, election, television, movement, wait, century., experts, discuss","(200,[14,77,94,105,106,113,132,185,188],[3.2208738275308737,4.270695952029551,3.577548771469606,0.6871770135734415,3.4440173788450834,3.2721671219184243,2.409943611314545,0.6871770135734415,0.6520856937621714])",1.0
F015,"immortal, jellyfish, confirmed, sources, town, fight, bit, require, peace","(200,[23,49,66,76,97,115,126,188,189],[0.6753425559264385,3.172083663361442,2.4324164671666035,2.1561630905384455,3.383392757028649,3.914021008090819,3.6516567436233283,0.6520856937621714,3.6516567436233283])",0.0
F020,"celebrity, scandal, confirmed, sources, seem, follow, improve, student.","(200,[8,23,86,99,121,167,188],[2.5530444549552183,0.6753425559264385,2.2276220545205905,4.270695952029551,2.4789364828014966,3.0385522707369192,1.3041713875243428])",0.0
R083,"new, report, election, camera, energy, style, prove, see, several","(200,[0,14,27,50,105,107,132,154,185],[3.8187108282864943,3.2208738275308737,3.7316994512968646,2.661258039595451,0.6871770135734415,3.8187108282864943,2.409943611314545,4.270695952029551,0.6871770135734415])",1.0
F035,"hoax, confirmed, sources, source, central, stay, economic, hear, particularly.","(200,[23,33,42,121,128,144,168,177,188],[0.6753425559264385,3.2208738275308737,4.019381523748645,2.4789364828014966,2.8844015909096608,2.38796470459577,3.4440173788450834,2.4324164671666035,0.6520856937621714])",0.0
R082,"new, report, budget, report, song, discuss, peace, none., job","(200,[14,97,105,150,157,160,185,191],[3.2208738275308737,3.383392757028649,1.374354027146883,3.2208738275308737,3.383392757028649,3.2721671219184243,0.6871770135734415,2.209272915852394])",1.0
F114,"mind, control, confirmed, sources, tough, base, hot.","(200,[8,23,47,98,173,184,188],[2.5530444549552183,0.6753425559264385,2.8844015909096608,3.3262343431887,3.8187108282864943,2.60568818844064,0.6520856937621714])",0.0
F179,"secret, cure, confirmed, sources, minute, eight, science, south.","(200,[23,40,82,92,147,157,163,188],[0.6753425559264385,4.019381523748645,4.270695952029551,2.2847804683605393,2.2276220545205905,3.383392757028649,3.4440173788450834,0.6520856937621714])",0.0
F026,"celebrity, scandal, confirmed, sources, rate, especially, community.","(200,[23,53,86,121,159,173,188],[0.6753425559264385,2.7200985396183848,2.2276220545205905,2.4789364828014966,3.8187108282864943,3.8187108282864943,0.6520856937621714])",0.0
R217,"new, report, election, day, tv, sit, hair, moment","(200,[1,64,105,132,133,146,147,185],[3.914021008090819,3.6516567436233283,0.6871770135734415,2.409943611314545,3.3262343431887,3.0811118851557153,2.2276220545205905,0.6871770135734415])",1.0
F009,"celebrity, scandal, confirmed, sources, knowledge, else, high, administration, image","(200,[23,34,64,86,103,116,121,185,188],[0.6753425559264385,3.3262343431887,3.6516567436233283,2.2276220545205905,4.42484663185681,3.383392757028649,2.4789364828014966,0.6871770135734415,0.6520856937621714])",0.0
F240,"aliens, confirmed, sources, culture, tell, sister., religious","(200,[23,45,50,64,93,188],[0.6753425559264385,3.6516567436233283,5.322516079190902,3.6516567436233283,3.0385522707369192,0.6520856937621714])",0.0
R216,"new, report, research, agent, much, strong, million, community","(200,[16,32,51,105,124,155,174,185],[3.2208738275308737,2.6330871626287546,3.8187108282864943,0.6871770135734415,3.6516567436233283,4.607168188650764,3.8187108282864943,0.6871770135734415])",1.0
F129,"flat, earth, confirmed, sources, benefit, return, sign, matter, true","(200,[2,23,35,53,76,118,156,188],[3.914021008090819,0.6753425559264385,3.3262343431887,2.7200985396183848,2.1561630905384455,3.0385522707369192,3.2208738275308737,1.3041713875243428])",0.0
R197,"new, report, education, series, station, wide, listen, hold.","(200,[15,23,29,36,63,105,130,185],[3.172083663361442,0.6753425559264385,4.019381523748645,4.137164559405029,3.6516567436233283,0.6871770135734415,2.2847804683605393,0.6871770135734415])",1.0
F142,"government, cover-up, confirmed, sources, base, ground, support, research, soldier","(200,[13,17,23,32,59,87,141,173,188],[2.6330871626287546,2.997730276216664,0.6753425559264385,2.6330871626287546,2.6330871626287546,3.172083663361442,3.2208738275308737,3.8187108282864943,0.6520856937621714])",0.0
R140,"new, report, climate, change, form, finally, today, couple., way","(200,[6,17,21,105,108,185,187,191],[3.4440173788450834,2.997730276216664,5.21137637688128,0.6871770135734415,4.137164559405029,0.6871770135734415,2.60568818844064,2.209272915852394])",1.0
R165,"new, report, budget, report, campaign, rest, lot, indicate, parent","(200,[75,85,105,108,132,143,185,191],[4.019381523748645,3.4440173788450834,1.374354027146883,4.137164559405029,2.409943611314545,2.579019941358479,0.6871770135734415,2.209272915852394])",1.0
R139,"new, report, education, order, low, right, anyone, boy.","(200,[11,26,46,66,105,130,185,190],[3.383392757028649,3.5085558999826545,4.42484663185681,2.4324164671666035,0.6871770135734415,2.2847804683605393,0.6871770135734415,3.0811118851557153])",1.0
F232,"hoax, confirmed, sources, end, cell, dog., view, thousand","(200,[10,23,53,93,122,177,188,198],[4.270695952029551,0.6753425559264385,2.7200985396183848,3.0385522707369192,3.172083663361442,2.4324164671666035,0.6520856937621714,3.8187108282864943])",0.0
F108,"celebrity, scandal, confirmed, sources, street, authority, letter, choose.","(200,[23,84,86,121,133,164,176,188],[0.6753425559264385,4.019381523748645,2.2276220545205905,2.4789364828014966,3.3262343431887,3.7316994512968646,3.577548771469606,0.6520856937621714])",0.0
F167,"celebrity, scandal, confirmed, sources, notice, exist, born., college","(200,[2,23,57,86,121,125,188],[3.914021008090819,0.6753425559264385,3.172083663361442,4.455244109041181,2.4789364828014966,2.920769235080536,0.6520856937621714])",0.0
R242,"new, report, research, though, arrive, difference., source, body","(200,[32,41,105,115,121,185,191],[2.6330871626287546,3.5085558999826545,0.6871770135734415,3.914021008090819,2.4789364828014966,1.374354027146883,2.209272915852394])",1.0
F133,"immortal, jellyfish, confirmed, sources, maintain, manager, pretty, sing","(200,[23,47,51,52,66,76,119,188],[0.6753425559264385,2.8844015909096608,3.8187108282864943,3.172083663361442,2.4324164671666035,2.1561630905384455,3.5085558999826545,0.6520856937621714])",0.0
F025,"flat, earth, confirmed, sources, movement, entire, produce, ever","(200,[23,24,48,76,94,118,188,194],[0.6753425559264385,3.577548771469606,4.019381523748645,2.1561630905384455,3.577548771469606,3.0385522707369192,0.6520856937621714,3.5085558999826545])",0.0
F093,"immortal, jellyfish, confirmed, sources, adult, study, three.","(200,[23,24,66,72,76,110,188],[0.6753425559264385,3.577548771469606,2.4324164671666035,4.830311739964974,2.1561630905384455,3.383392757028649,0.6520856937621714])",0.0
F236,"government, cover-up, confirmed, sources, assume, interesting, size, pressure, example","(200,[6,13,23,34,59,61,64,188,192],[3.4440173788450834,2.6330871626287546,0.6753425559264385,3.3262343431887,2.6330871626287546,4.42484663185681,3.6516567436233283,0.6520856937621714,3.8187108282864943])",0.0
F069,"flat, earth, confirmed, sources, bit, politics, child, rather, event","(200,[23,37,44,76,87,118,128,188,189],[0.6753425559264385,3.914021008090819,3.172083663361442,2.1561630905384455,3.172083663361442,3.0385522707369192,2.8844015909096608,0.6520856937621714,3.6516567436233283])",0.0
F219,"flat, earth, confirmed, sources, debate, cause, shoulder, western, like","(200,[23,76,116,118,124,130,156,188],[0.6753425559264385,4.312326181076891,3.383392757028649,3.0385522707369192,3.6516567436233283,2.2847804683605393,3.2208738275308737,0.6520856937621714])",0.0
R079,"new, report, election, rise, ahead, simple, account, thing","(200,[16,57,68,105,113,132,185,187],[3.2208738275308737,3.172083663361442,3.3262343431887,0.6871770135734415,3.2721671219184243,2.409943611314545,0.6871770135734415,2.60568818844064])",1.0
F042,"hoax, confirmed, sources, charge, open, act., treat, trip","(200,[12,23,141,150,177,182,183,188],[4.137164559405029,0.6753425559264385,3.2208738275308737,3.2208738275308737,2.4324164671666035,3.8187108282864943,3.914021008090819,0.6520856937621714])",0.0
R154,"new, report, budget, report, goal, occur, music","(200,[89,105,121,170,185,191],[4.270695952029551,1.374354027146883,2.4789364828014966,2.8844015909096608,0.6871770135734415,2.209272915852394])",1.0
R089,"new, report, public, health, artist, style, yeah, employee, month","(200,[0,5,49,105,131,141,148,170,185],[3.8187108282864943,2.8154087194227095,3.172083663361442,0.6871770135734415,3.6516567436233283,3.2208738275308737,3.7316994512968646,2.8844015909096608,0.6871770135734415])",1.0
R038,"new, report, public, health, president, action, perform, themselves.","(200,[5,33,53,98,105,106,170,185],[2.8154087194227095,3.2208738275308737,2.7200985396183848,3.3262343431887,0.6871770135734415,3.4440173788450834,2.8844015909096608,0.6871770135734415])",1.0
R053,"new, report, economic, growth, hit, republican, responsibility., later, whose","(200,[16,52,105,120,123,139,144,160,185],[3.2208738275308737,3.172083663361442,0.6871770135734415,2.60568818844064,3.5085558999826545,4.607168188650764,2.38796470459577,3.2721671219184243,0.6871770135734415])",1.0
F201,"hoax, confirmed, sources, season, generation, moment, your., something","(200,[1,23,26,158,163,177,188,198],[3.914021008090819,0.6753425559264385,3.5085558999826545,3.0811118851557153,3.4440173788450834,2.4324164671666035,0.6520856937621714,3.8187108282864943])",0.0
F013,"secret, cure, confirmed, sources, prepare, medical, couple, nearly, year","(200,[23,66,68,86,92,99,102,147,188],[0.6753425559264385,2.4324164671666035,3.3262343431887,2.2276220545205905,2.2847804683605393,4.270695952029551,3.2208738275308737,2.2276220545205905,0.6520856937621714])",0.0
R023,"new, report, policy, last, window, voice, watch., cause, either","(200,[3,105,116,119,126,130,142,185,189],[4.019381523748645,0.6871770135734415,3.383392757028649,3.5085558999826545,3.6516567436233283,2.2847804683605393,2.4324164671666035,0.6871770135734415,3.6516567436233283])",1.0
R068,"new, report, technology, breakthrough, want, girl, condition, memory.","(200,[20,29,79,81,105,112,128,185],[2.661258039595451,4.019381523748645,3.8187108282864943,2.3045830956567186,0.6871770135734415,3.2721671219184243,2.8844015909096608,0.6871770135734415])",1.0
F065,"hoax, confirmed, sources, fine, say, soon, begin, fear, building","(200,[23,31,41,52,62,113,177,188],[0.6753425559264385,3.8187108282864943,3.5085558999826545,3.172083663361442,3.7316994512968646,6.544334243836849,2.4324164671666035,0.6520856937621714])",0.0
F239,"celebrity, scandal, confirmed, sources, recent, pattern, director, recognize, professor.","(200,[17,23,53,86,121,171,180,188,191],[2.997730276216664,0.6753425559264385,2.7200985396183848,2.2276220545205905,2.4789364828014966,4.830311739964974,4.137164559405029,0.6520856937621714,2.209272915852394])",0.0
F084,"miracle, drug, confirmed, sources, treat, medical, able, turn, picture","(200,[23,56,60,68,81,86,96,150,188],[0.6753425559264385,2.7826188965997183,2.849310271098391,3.3262343431887,2.3045830956567186,2.2276220545205905,3.577548771469606,3.2208738275308737,0.6520856937621714])",0.0
R120,"new, report, election, time, commercial, direction., present, also.","(200,[43,105,121,130,132,147,157,185],[3.7316994512968646,0.6871770135734415,2.4789364828014966,2.2847804683605393,2.409943611314545,2.2276220545205905,3.383392757028649,0.6871770135734415])",1.0
F207,"government, cover-up, confirmed, sources, book, billion, want, two.","(200,[13,23,58,59,112,141,188,193],[2.6330871626287546,0.6753425559264385,3.914021008090819,2.6330871626287546,3.2721671219184243,3.2208738275308737,0.6520856937621714,3.7316994512968646])",0.0
R158,"new, report, economic, growth, write, reach, seat, growth.","(200,[34,45,47,105,120,144,185,186],[3.3262343431887,3.6516567436233283,2.8844015909096608,0.6871770135734415,2.60568818844064,2.38796470459577,0.6871770135734415,4.270695952029551])",1.0
R097,"new, report, technology, breakthrough, assume, success, upon, long","(200,[20,28,64,81,104,105,135,185],[2.661258039595451,4.42484663185681,3.6516567436233283,2.3045830956567186,3.7316994512968646,0.6871770135734415,3.4440173788450834,0.6871770135734415])",1.0
R092,"new, report, technology, breakthrough, move, second, mother, traditional, necessary","(200,[20,56,81,82,86,105,154,179,185],[2.661258039595451,2.7826188965997183,2.3045830956567186,4.270695952029551,2.2276220545205905,0.6871770135734415,4.270695952029551,3.8187108282864943,0.6871770135734415])",1.0
F172,"hoax, confirmed, sources, much, program, authority, toward., woman","(200,[23,124,131,163,173,176,177,188],[0.6753425559264385,3.6516567436233283,3.6516567436233283,3.4440173788450834,3.8187108282864943,3.577548771469606,2.4324164671666035,0.6520856937621714])",0.0
R182,"new, report, economic, growth, energy, town, manager, hear","(200,[42,52,105,107,115,120,144,185],[4.019381523748645,3.172083663361442,0.6871770135734415,3.8187108282864943,3.914021008090819,2.60568818844064,2.38796470459577,0.6871770135734415])",1.0
F014,"secret, cure, confirmed, sources, easy, model, break, water, tv","(200,[23,68,92,102,147,160,188,189],[0.6753425559264385,3.3262343431887,2.2847804683605393,3.2208738275308737,4.455244109041181,3.2721671219184243,0.6520856937621714,3.6516567436233283])",0.0
R230,"new, report, election, technology, organization, short, conference., modern, kind","(200,[20,44,62,98,105,132,136,164,185],[2.661258039595451,3.172083663361442,3.7316994512968646,3.3262343431887,0.6871770135734415,2.409943611314545,3.8187108282864943,3.7316994512968646,0.6871770135734415])",1.0
F223,"government, cover-up, confirmed, sources, good, citizen, series, avoid.","(200,[8,13,23,59,63,168,175,188],[2.5530444549552183,2.6330871626287546,0.6753425559264385,2.6330871626287546,3.6516567436233283,3.4440173788450834,4.607168188650764,0.6520856937621714])",0.0
R221,"new, report, policy, hotel, shoulder, industry, dream, score, term.","(200,[10,63,105,127,133,142,156,166,185],[4.270695952029551,3.6516567436233283,0.6871770135734415,3.5085558999826545,3.3262343431887,2.4324164671666035,3.2208738275308737,3.5085558999826545,0.6871770135734415])",1.0
R173,"new, report, climate, change, lot, office., media, risk","(200,[9,21,105,143,165,185,187,194],[3.3262343431887,2.60568818844064,0.6871770135734415,2.579019941358479,4.270695952029551,0.6871770135734415,2.60568818844064,3.5085558999826545])",1.0
F249,"immortal, jellyfish, confirmed, sources, detail, entire, shake, work, although","(200,[23,24,66,76,127,143,179,180,188],[0.6753425559264385,3.577548771469606,2.4324164671666035,2.1561630905384455,3.5085558999826545,2.579019941358479,3.8187108282864943,4.137164559405029,0.6520856937621714])",0.0
F112,"government, cover-up, confirmed, sources, whole, nation, trade., city","(200,[13,14,23,27,59,95,166,188],[2.6330871626287546,3.2208738275308737,0.6753425559264385,3.7316994512968646,2.6330871626287546,3.914021008090819,3.5085558999826545,0.6520856937621714])",0.0
R058,"new, report, budget, report, best, career, brother, movement, song","(200,[91,94,105,130,150,163,185,191],[3.383392757028649,3.577548771469606,1.374354027146883,2.2847804683605393,3.2208738275308737,3.4440173788450834,0.6871770135734415,2.209272915852394])",1.0
R159,"new, report, economic, growth, present, pm, doctor, travel","(200,[26,81,105,120,130,144,177,185],[3.5085558999826545,2.3045830956567186,0.6871770135734415,2.60568818844064,2.2847804683605393,2.38796470459577,2.4324164671666035,0.6871770135734415])",1.0
R029,"new, report, economic, growth, parent, worker, mention, girl, many","(200,[29,76,105,107,120,132,144,185,188],[4.019381523748645,2.1561630905384455,0.6871770135734415,3.8187108282864943,2.60568818844064,2.409943611314545,2.38796470459577,0.6871770135734415,0.6520856937621714])",1.0
R126,"new, report, research, toward, market, others, sometimes., market","(200,[32,57,105,140,144,185,194],[2.6330871626287546,6.344167326722884,0.6871770135734415,3.577548771469606,2.38796470459577,0.6871770135734415,3.5085558999826545])",1.0
R132,"new, report, education, store, home, conference., mean, risk","(200,[98,105,109,130,165,184,185,194],[3.3262343431887,0.6871770135734415,3.6516567436233283,2.2847804683605393,4.270695952029551,2.60568818844064,0.6871770135734415,3.5085558999826545])",1.0
R025,"new, report, election, matter, condition, lead, usually, different., experts","(200,[2,9,105,106,128,132,156,185,190],[3.914021008090819,3.3262343431887,0.6871770135734415,3.4440173788450834,2.8844015909096608,2.409943611314545,3.2208738275308737,0.6871770135734415,3.0811118851557153])",1.0
F214,"secret, cure, confirmed, sources, able, affect, identify, politics., key","(200,[11,23,55,92,96,131,147,167,188],[3.383392757028649,0.6753425559264385,3.7316994512968646,2.2847804683605393,3.577548771469606,3.6516567436233283,2.2276220545205905,3.0385522707369192,0.6520856937621714])",0.0
R177,"new, report, policy, partner, southern, raise., happen, determine","(200,[104,105,116,134,142,143,185,193],[3.7316994512968646,0.6871770135734415,3.383392757028649,3.6516567436233283,2.4324164671666035,2.579019941358479,0.6871770135734415,3.7316994512968646])",1.0
R196,"new, report, budget, report, big, make, government, financial, church.","(200,[7,48,59,94,105,125,185,191],[3.7316994512968646,4.019381523748645,2.6330871626287546,3.577548771469606,1.374354027146883,2.920769235080536,0.6871770135734415,2.209272915852394])",1.0
R135,"new, report, budget, report, report, seek., understand, style","(200,[0,87,105,122,185,191],[3.8187108282864943,3.172083663361442,2.0615310407203244,3.172083663361442,0.6871770135734415,2.209272915852394])",1.0
F152,"government, cover-up, confirmed, sources, among, alone, large, ago","(200,[13,22,23,59,92,96,162,188],[2.6330871626287546,3.8187108282864943,0.6753425559264385,2.6330871626287546,2.2847804683605393,3.577548771469606,3.8187108282864943,0.6520856937621714])",0.0
F180,"secret, cure, confirmed, sources, director, difficult, minute, local, customer","(200,[13,23,28,53,92,112,147,157,188],[2.6330871626287546,0.6753425559264385,4.42484663185681,2.7200985396183848,2.2847804683605393,3.2721671219184243,2.2276220545205905,3.383392757028649,0.6520856937621714])",0.0
F003,"secret, cure, confirmed, sources, leave, personal, see, official, drive.","(200,[23,85,92,113,139,147,154,188,191],[0.6753425559264385,3.4440173788450834,2.2847804683605393,3.2721671219184243,4.607168188650764,2.2276220545205905,4.270695952029551,0.6520856937621714,2.209272915852394])",0.0
F244,"celebrity, scandal, confirmed, sources, require, usually, thing.","(200,[23,49,86,121,135,188,190],[0.6753425559264385,3.172083663361442,2.2276220545205905,2.4789364828014966,3.4440173788450834,0.6520856937621714,3.0811118851557153])",0.0
F194,"immortal, jellyfish, confirmed, sources, star, argue, nation, surface., buy","(200,[14,17,23,66,76,80,130,170,188],[3.2208738275308737,2.997730276216664,0.6753425559264385,2.4324164671666035,2.1561630905384455,4.270695952029551,2.2847804683605393,2.8844015909096608,0.6520856937621714])",0.0
